classification_id,user_id,user_name,workflow_id,annotations,metadata,subject_ids
48,6,6,0,"[{""value"": ""3""}]","{""seen_before"": false}",48
49,0,0,0,"[{""value"": ""5""}]","{""seen_before"": false}",49
50,1,1,0,"[{""value"": ""0""}]","{""seen_before"": false}",50
51,2,2,0,"[{""value"": ""1""}]","{""seen_before"": false}",51
52,3,3,0,"[{""value"": ""2""}]","{""seen_before"": false}",52
53,4,4,0,"[{""value"": ""3""}]","{""seen_before"": false}",53
54,5,5,0,"[{""value"": ""5""}]","{""seen_before"": false}",54
55,6,6,0,"[{""value"": ""0""}]","{""seen_before"": false}",55
56,0,0,0,"[{""value"": ""1""}]","{""seen_before"": false}",56
57,1,1,0,"[{""value"": ""1""}]","{""seen_before"": false}",57
58,2,2,0,"[{""value"": ""3""}]","{""seen_before"": false}",58
59,3,3,0,"[{""value"": ""5""}]","{""seen_before"": false}",59
60,4,4,0,"[{""value"": ""0""}]","{""seen_before"": false}",60
61,5,5,0,"[{""value"": ""1""}]","{""seen_before"": false}",61
62,6,6,0,"[{""value"": ""2""}]","{""seen_before"": false}",62
63,0,0,0,"[{""value"": ""3""}]","{""seen_before"": false}",63
64,1,1,0,"[{""value"": ""5""}]","{""seen_before"": false}",64
65,2,2,0,"[{""value"": ""0""}]","{""seen_before"": false}",65
66,3,3,0,"[{""value"": ""2""}]","{""seen_before"": false}",66
67,4,4,0,"[{""value"": ""1""}]","{""seen_before"": false}",67
68,5,5,0,"[{""value"": ""3""}]","{""seen_before"": false}",68
69,6,6,0,"[{""value"": ""5""}]","{""seen_before"": false}",69
70,0,0,0,"[{""value"": ""0""}]","{""seen_before"": false}",70
71,1,1,0,"[{""value"": ""0""}]","{""seen_before"": false}",71
72,2,2,0,"[{""value"": ""2""}]","{""seen_before"": false}",72
73,3,3,0,"[{""value"": ""3""}]","{""seen_before"": false}",73
74,4,4,0,"[{""value"": ""5""}]","{""seen_before"": false}",74
75,5,5,0,"[{""value"": ""0""}]","{""seen_before"": false}",75
76,6,6,0,"[{""value"": ""1""}]","{""seen_before"": false}",76
77,0,0,0,"[{""value"": ""5""}]","{""seen_before"": false}",77
78,1,1,0,"[{""value"": ""3""}]","{""seen_before"": false}",78
79,2,2,0,"[{""value"": ""5""}]","{""seen_before"": false}",79
80,3,3,0,"[{""value"": ""0""}]","{""seen_before"": false}",80
81,4,4,0,"[{""value"": ""5""}]","{""seen_before"": false}",81
82,5,5,0,"[{""value"": ""1""}]","{""seen_before"": false}",82
83,6,6,0,"[{""value"": ""3""}]","{""seen_before"": false}",83
84,0,0,0,"[{""value"": ""5""}]","{""seen_before"": false}",84
85,1,1,0,"[{""value"": ""3""}]","{""seen_before"": false}",85
86,2,2,0,"[{""value"": ""1""}]","{""seen_before"": false}",86
87,3,3,0,"[{""value"": ""3""}]","{""seen_before"": false}",87
88,4,4,0,"[{""value"": ""1""}]","{""seen_before"": false}",88
89,5,5,0,"[{""value"": ""5""}]","{""seen_before"": false}",89
90,6,6,0,"[{""value"": ""0""}]","{""seen_before"": false}",90
91,0,0,0,"[{""value"": ""1""}]","{""seen_before"": false}",91
92,1,1,0,"[{""value"": ""2""}]","{""seen_before"": false}",92
93,2,2,0,"[{""value"": ""3""}]","{""seen_before"": false}",93
94,3,3,0,"[{""value"": ""3""}]","{""seen_before"": false}",94
95,4,4,0,"[{""value"": ""0""}]","{""seen_before"": false}",95
96,5,5,0,"[{""value"": ""3""}]","{""seen_before"": false}",96
97,6,6,0,"[{""value"": ""2""}]","{""seen_before"": false}",97
98,0,0,0,"[{""value"": ""0""}]","{""seen_before"": false}",98
99,1,1,0,"[{""value"": ""2""}]","{""seen_before"": false}",99
100,2,2,0,"[{""value"": ""0""}]","{""seen_before"": false}",0
101,3,3,0,"[{""value"": ""3""}]","{""seen_before"": false}",1
102,4,4,0,"[{""value"": ""2""}]","{""seen_before"": false}",2
103,5,5,0,"[{""value"": ""2""}]","{""seen_before"": false}",3
104,6,6,0,"[{""value"": ""5""}]","{""seen_before"": false}",4
105,0,0,0,"[{""value"": ""0""}]","{""seen_before"": false}",5
106,1,1,0,"[{""value"": ""5""}]","{""seen_before"": false}",6
107,2,2,0,"[{""value"": ""2""}]","{""seen_before"": false}",7
108,3,3,0,"[{""value"": ""3""}]","{""seen_before"": false}",8
109,4,4,0,"[{""value"": ""0""}]","{""seen_before"": false}",9
110,5,5,0,"[{""value"": ""0""}]","{""seen_before"": false}",10
111,6,6,0,"[{""value"": ""2""}]","{""seen_before"": false}",11
112,0,0,0,"[{""value"": ""2""}]","{""seen_before"": false}",12
113,1,1,0,"[{""value"": ""1""}]","{""seen_before"": false}",13
114,2,2,0,"[{""value"": ""5""}]","{""seen_before"": false}",14
115,3,3,0,"[{""value"": ""0""}]","{""seen_before"": false}",15
116,4,4,0,"[{""value"": ""1""}]","{""seen_before"": false}",16
117,5,5,0,"[{""value"": ""0""}]","{""seen_before"": false}",17
118,6,6,0,"[{""value"": ""3""}]","{""seen_before"": false}",18
119,0,0,0,"[{""value"": ""5""}]","{""seen_before"": false}",19
120,1,1,0,"[{""value"": ""5""}]","{""seen_before"": false}",20
121,2,2,0,"[{""value"": ""1""}]","{""seen_before"": false}",21
122,3,3,0,"[{""value"": ""2""}]","{""seen_before"": false}",22
123,4,4,0,"[{""value"": ""0""}]","{""seen_before"": false}",23
124,5,5,0,"[{""value"": ""5""}]","{""seen_before"": false}",24
125,6,6,0,"[{""value"": ""5""}]","{""seen_before"": false}",25
126,0,0,0,"[{""value"": ""1""}]","{""seen_before"": false}",26
127,1,1,0,"[{""value"": ""2""}]","{""seen_before"": false}",27
128,2,2,0,"[{""value"": ""3""}]","{""seen_before"": false}",28
129,3,3,0,"[{""value"": ""0""}]","{""seen_before"": false}",29
130,4,4,0,"[{""value"": ""0""}]","{""seen_before"": false}",30
131,5,5,0,"[{""value"": ""1""}]","{""seen_before"": false}",31
132,6,6,0,"[{""value"": ""2""}]","{""seen_before"": false}",32
133,0,0,0,"[{""value"": ""0""}]","{""seen_before"": false}",33
134,1,1,0,"[{""value"": ""5""}]","{""seen_before"": false}",34
135,2,2,0,"[{""value"": ""0""}]","{""seen_before"": false}",35
136,3,3,0,"[{""value"": ""1""}]","{""seen_before"": false}",36
137,4,4,0,"[{""value"": ""2""}]","{""seen_before"": false}",37
138,5,5,0,"[{""value"": ""3""}]","{""seen_before"": false}",38
139,6,6,0,"[{""value"": ""5""}]","{""seen_before"": false}",39
140,0,0,0,"[{""value"": ""0""}]","{""seen_before"": false}",40
141,1,1,0,"[{""value"": ""1""}]","{""seen_before"": false}",41
142,2,2,0,"[{""value"": ""2""}]","{""seen_before"": false}",42
143,3,3,0,"[{""value"": ""3""}]","{""seen_before"": false}",43
144,4,4,0,"[{""value"": ""5""}]","{""seen_before"": false}",44
145,5,5,0,"[{""value"": ""0""}]","{""seen_before"": false}",45
146,6,6,0,"[{""value"": ""2""}]","{""seen_before"": false}",46
147,0,0,0,"[{""value"": ""2""}]","{""seen_before"": false}",47
148,1,1,0,"[{""value"": ""0""}]","{""seen_before"": false}",48
149,2,2,0,"[{""value"": ""5""}]","{""seen_before"": false}",49
150,3,3,0,"[{""value"": ""0""}]","{""seen_before"": false}",50
151,4,4,0,"[{""value"": ""1""}]","{""seen_before"": false}",51
152,5,5,0,"[{""value"": ""2""}]","{""seen_before"": false}",52
153,6,6,0,"[{""value"": ""3""}]","{""seen_before"": false}",53
154,0,0,0,"[{""value"": ""5""}]","{""seen_before"": false}",54
155,1,1,0,"[{""value"": ""0""}]","{""seen_before"": false}",55
156,2,2,0,"[{""value"": ""1""}]","{""seen_before"": false}",56
157,3,3,0,"[{""value"": ""2""}]","{""seen_before"": false}",57
158,4,4,0,"[{""value"": ""3""}]","{""seen_before"": false}",58
159,5,5,0,"[{""value"": ""5""}]","{""seen_before"": false}",59
160,6,6,0,"[{""value"": ""0""}]","{""seen_before"": false}",60
161,0,0,0,"[{""value"": ""1""}]","{""seen_before"": false}",61
162,1,1,0,"[{""value"": ""5""}]","{""seen_before"": false}",62
163,2,2,0,"[{""value"": ""3""}]","{""seen_before"": false}",63
164,3,3,0,"[{""value"": ""5""}]","{""seen_before"": false}",64
165,4,4,0,"[{""value"": ""0""}]","{""seen_before"": false}",65
166,5,5,0,"[{""value"": ""2""}]","{""seen_before"": false}",66
167,6,6,0,"[{""value"": ""2""}]","{""seen_before"": false}",67
168,0,0,0,"[{""value"": ""3""}]","{""seen_before"": false}",68
169,1,1,0,"[{""value"": ""5""}]","{""seen_before"": false}",69
170,2,2,0,"[{""value"": ""2""}]","{""seen_before"": false}",70
171,3,3,0,"[{""value"": ""0""}]","{""seen_before"": false}",71
172,4,4,0,"[{""value"": ""2""}]","{""seen_before"": false}",72
173,5,5,0,"[{""value"": ""3""}]","{""seen_before"": false}",73
174,6,6,0,"[{""value"": ""1""}]","{""seen_before"": false}",74
175,0,0,0,"[{""value"": ""0""}]","{""seen_before"": false}",75
176,1,1,0,"[{""value"": ""1""}]","{""seen_before"": false}",76
177,2,2,0,"[{""value"": ""0""}]","{""seen_before"": false}",77
178,3,3,0,"[{""value"": ""3""}]","{""seen_before"": false}",78
179,4,4,0,"[{""value"": ""5""}]","{""seen_before"": false}",79
180,5,5,0,"[{""value"": ""0""}]","{""seen_before"": false}",80
181,6,6,0,"[{""value"": ""1""}]","{""seen_before"": false}",81
182,0,0,0,"[{""value"": ""2""}]","{""seen_before"": false}",82
183,1,1,0,"[{""value"": ""3""}]","{""seen_before"": false}",83
184,2,2,0,"[{""value"": ""5""}]","{""seen_before"": false}",84
185,3,3,0,"[{""value"": ""0""}]","{""seen_before"": false}",85
186,4,4,0,"[{""value"": ""1""}]","{""seen_before"": false}",86
187,5,5,0,"[{""value"": ""3""}]","{""seen_before"": false}",87
188,6,6,0,"[{""value"": ""2""}]","{""seen_before"": false}",88
189,0,0,0,"[{""value"": ""5""}]","{""seen_before"": false}",89
190,1,1,0,"[{""value"": ""3""}]","{""seen_before"": false}",90
191,2,2,0,"[{""value"": ""1""}]","{""seen_before"": false}",91
192,3,3,0,"[{""value"": ""2""}]","{""seen_before"": false}",92
193,4,4,0,"[{""value"": ""0""}]","{""seen_before"": false}",93
194,5,5,0,"[{""value"": ""5""}]","{""seen_before"": false}",94
195,6,6,0,"[{""value"": ""1""}]","{""seen_before"": false}",95
196,0,0,0,"[{""value"": ""1""}]","{""seen_before"": false}",96
197,1,1,0,"[{""value"": ""5""}]","{""seen_before"": false}",97
198,2,2,0,"[{""value"": ""3""}]","{""seen_before"": false}",98
199,3,3,0,"[{""value"": ""5""}]","{""seen_before"": false}",99
200,4,4,0,"[{""value"": ""3""}]","{""seen_before"": false}",0
201,5,5,0,"[{""value"": ""1""}]","{""seen_before"": false}",1
202,6,6,0,"[{""value"": ""2""}]","{""seen_before"": false}",2
203,0,0,0,"[{""value"": ""3""}]","{""seen_before"": false}",3
204,1,1,0,"[{""value"": ""5""}]","{""seen_before"": false}",4
205,2,2,0,"[{""value"": ""0""}]","{""seen_before"": false}",5
206,3,3,0,"[{""value"": ""2""}]","{""seen_before"": false}",6
207,4,4,0,"[{""value"": ""2""}]","{""seen_before"": false}",7
208,5,5,0,"[{""value"": ""3""}]","{""seen_before"": false}",8
209,6,6,0,"[{""value"": ""3""}]","{""seen_before"": false}",9
210,0,0,0,"[{""value"": ""0""}]","{""seen_before"": false}",10
211,1,1,0,"[{""value"": ""1""}]","{""seen_before"": false}",11
212,2,2,0,"[{""value"": ""2""}]","{""seen_before"": false}",12
213,3,3,0,"[{""value"": ""3""}]","{""seen_before"": false}",13
214,4,4,0,"[{""value"": ""5""}]","{""seen_before"": false}",14
215,5,5,0,"[{""value"": ""0""}]","{""seen_before"": false}",15
216,6,6,0,"[{""value"": ""1""}]","{""seen_before"": false}",16
217,0,0,0,"[{""value"": ""2""}]","{""seen_before"": false}",17
218,1,1,0,"[{""value"": ""3""}]","{""seen_before"": false}",18
219,2,2,0,"[{""value"": ""5""}]","{""seen_before"": false}",19
220,3,3,0,"[{""value"": ""0""}]","{""seen_before"": false}",20
221,4,4,0,"[{""value"": ""0""}]","{""seen_before"": false}",21
222,5,5,0,"[{""value"": ""2""}]","{""seen_before"": false}",22
223,6,6,0,"[{""value"": ""3""}]","{""seen_before"": false}",23
224,0,0,0,"[{""value"": ""5""}]","{""seen_before"": false}",24
225,1,1,0,"[{""value"": ""5""}]","{""seen_before"": false}",25
226,2,2,0,"[{""value"": ""1""}]","{""seen_before"": false}",26
227,3,3,0,"[{""value"": ""2""}]","{""seen_before"": false}",27
228,4,4,0,"[{""value"": ""3""}]","{""seen_before"": false}",28
229,5,5,0,"[{""value"": ""5""}]","{""seen_before"": false}",29
230,6,6,0,"[{""value"": ""0""}]","{""seen_before"": false}",30
231,0,0,0,"[{""value"": ""1""}]","{""seen_before"": false}",31
232,1,1,0,"[{""value"": ""2""}]","{""seen_before"": false}",32
233,2,2,0,"[{""value"": ""0""}]","{""seen_before"": false}",33
234,3,3,0,"[{""value"": ""5""}]","{""seen_before"": false}",34
235,4,4,0,"[{""value"": ""0""}]","{""seen_before"": false}",35
236,5,5,0,"[{""value"": ""1""}]","{""seen_before"": false}",36
237,6,6,0,"[{""value"": ""5""}]","{""seen_before"": false}",37
238,0,0,0,"[{""value"": ""0""}]","{""seen_before"": false}",38
239,1,1,0,"[{""value"": ""5""}]","{""seen_before"": false}",39
240,2,2,0,"[{""value"": ""0""}]","{""seen_before"": false}",40
241,3,3,0,"[{""value"": ""1""}]","{""seen_before"": false}",41
242,4,4,0,"[{""value"": ""2""}]","{""seen_before"": false}",42
243,5,5,0,"[{""value"": ""3""}]","{""seen_before"": false}",43
244,6,6,0,"[{""value"": ""5""}]","{""seen_before"": false}",44
245,0,0,0,"[{""value"": ""0""}]","{""seen_before"": false}",45
246,1,1,0,"[{""value"": ""1""}]","{""seen_before"": false}",46
247,2,2,0,"[{""value"": ""2""}]","{""seen_before"": false}",47
248,3,3,0,"[{""value"": ""3""}]","{""seen_before"": false}",48
249,4,4,0,"[{""value"": ""5""}]","{""seen_before"": false}",49
250,5,5,0,"[{""value"": ""3""}]","{""seen_before"": false}",50
251,6,6,0,"[{""value"": ""1""}]","{""seen_before"": false}",51
252,0,0,0,"[{""value"": ""2""}]","{""seen_before"": false}",52
253,1,1,0,"[{""value"": ""3""}]","{""seen_before"": false}",53
254,2,2,0,"[{""value"": ""3""}]","{""seen_before"": false}",54
255,3,3,0,"[{""value"": ""0""}]","{""seen_before"": false}",55
256,4,4,0,"[{""value"": ""1""}]","{""seen_before"": false}",56
257,5,5,0,"[{""value"": ""2""}]","{""seen_before"": false}",57
258,6,6,0,"[{""value"": ""1""}]","{""seen_before"": false}",58
259,0,0,0,"[{""value"": ""5""}]","{""seen_before"": false}",59
260,1,1,0,"[{""value"": ""0""}]","{""seen_before"": false}",60
261,2,2,0,"[{""value"": ""1""}]","{""seen_before"": false}",61
262,3,3,0,"[{""value"": ""2""}]","{""seen_before"": false}",62
263,4,4,0,"[{""value"": ""3""}]","{""seen_before"": false}",63
264,5,5,0,"[{""value"": ""5""}]","{""seen_before"": false}",64
265,6,6,0,"[{""value"": ""0""}]","{""seen_before"": false}",65
266,0,0,0,"[{""value"": ""1""}]","{""seen_before"": false}",66
267,1,1,0,"[{""value"": ""2""}]","{""seen_before"": false}",67
268,2,2,0,"[{""value"": ""3""}]","{""seen_before"": false}",68
269,3,3,0,"[{""value"": ""1""}]","{""seen_before"": false}",69
270,4,4,0,"[{""value"": ""0""}]","{""seen_before"": false}",70
271,5,5,0,"[{""value"": ""1""}]","{""seen_before"": false}",71
272,6,6,0,"[{""value"": ""0""}]","{""seen_before"": false}",72
273,0,0,0,"[{""value"": ""3""}]","{""seen_before"": false}",73
274,1,1,0,"[{""value"": ""1""}]","{""seen_before"": false}",74
275,2,2,0,"[{""value"": ""0""}]","{""seen_before"": false}",75
276,3,3,0,"[{""value"": ""1""}]","{""seen_before"": false}",76
277,4,4,0,"[{""value"": ""0""}]","{""seen_before"": false}",77
278,5,5,0,"[{""value"": ""0""}]","{""seen_before"": false}",78
279,6,6,0,"[{""value"": ""5""}]","{""seen_before"": false}",79
280,0,0,0,"[{""value"": ""0""}]","{""seen_before"": false}",80
281,1,1,0,"[{""value"": ""1""}]","{""seen_before"": false}",81
282,2,2,0,"[{""value"": ""2""}]","{""seen_before"": false}",82
283,3,3,0,"[{""value"": ""3""}]","{""seen_before"": false}",83
284,4,4,0,"[{""value"": ""5""}]","{""seen_before"": false}",84
285,5,5,0,"[{""value"": ""5""}]","{""seen_before"": false}",85
286,6,6,0,"[{""value"": ""5""}]","{""seen_before"": false}",86
287,0,0,0,"[{""value"": ""2""}]","{""seen_before"": false}",87
288,1,1,0,"[{""value"": ""0""}]","{""seen_before"": false}",88
289,2,2,0,"[{""value"": ""5""}]","{""seen_before"": false}",89
290,3,3,0,"[{""value"": ""0""}]","{""seen_before"": false}",90
291,4,4,0,"[{""value"": ""1""}]","{""seen_before"": false}",91
292,5,5,0,"[{""value"": ""0""}]","{""seen_before"": false}",92
293,6,6,0,"[{""value"": ""3""}]","{""seen_before"": false}",93
294,0,0,0,"[{""value"": ""5""}]","{""seen_before"": false}",94
295,1,1,0,"[{""value"": ""0""}]","{""seen_before"": false}",95
296,2,2,0,"[{""value"": ""1""}]","{""seen_before"": false}",96
297,3,3,0,"[{""value"": ""2""}]","{""seen_before"": false}",97
298,4,4,0,"[{""value"": ""3""}]","{""seen_before"": false}",98
299,5,5,0,"[{""value"": ""5""}]","{""seen_before"": false}",99
300,6,6,0,"[{""value"": ""0""}]","{""seen_before"": false}",0
301,0,0,0,"[{""value"": ""1""}]","{""seen_before"": false}",1
302,1,1,0,"[{""value"": ""5""}]","{""seen_before"": false}",2
303,2,2,0,"[{""value"": ""3""}]","{""seen_before"": false}",3
304,3,3,0,"[{""value"": ""0""}]","{""seen_before"": false}",4
305,4,4,0,"[{""value"": ""0""}]","{""seen_before"": false}",5
306,5,5,0,"[{""value"": ""3""}]","{""seen_before"": false}",6
307,6,6,0,"[{""value"": ""2""}]","{""seen_before"": false}",7
308,0,0,0,"[{""value"": ""3""}]","{""seen_before"": false}",8
309,1,1,0,"[{""value"": ""5""}]","{""seen_before"": false}",9
310,2,2,0,"[{""value"": ""0""}]","{""seen_before"": false}",10
311,3,3,0,"[{""value"": ""1""}]","{""seen_before"": false}",11
312,4,4,0,"[{""value"": ""3""}]","{""seen_before"": false}",12
313,5,5,0,"[{""value"": ""3""}]","{""seen_before"": false}",13
314,6,6,0,"[{""value"": ""3""}]","{""seen_before"": false}",14
315,0,0,0,"[{""value"": ""0""}]","{""seen_before"": false}",15
316,1,1,0,"[{""value"": ""1""}]","{""seen_before"": false}",16
317,2,2,0,"[{""value"": ""2""}]","{""seen_before"": false}",17
318,3,3,0,"[{""value"": ""3""}]","{""seen_before"": false}",18
319,4,4,0,"[{""value"": ""5""}]","{""seen_before"": false}",19
320,5,5,0,"[{""value"": ""0""}]","{""seen_before"": false}",20
321,6,6,0,"[{""value"": ""1""}]","{""seen_before"": false}",21
322,0,0,0,"[{""value"": ""2""}]","{""seen_before"": false}",22
323,1,1,0,"[{""value"": ""3""}]","{""seen_before"": false}",23
324,2,2,0,"[{""value"": ""5""}]","{""seen_before"": false}",24
325,3,3,0,"[{""value"": ""0""}]","{""seen_before"": false}",25
326,4,4,0,"[{""value"": ""1""}]","{""seen_before"": false}",26
327,5,5,0,"[{""value"": ""2""}]","{""seen_before"": false}",27
328,6,6,0,"[{""value"": ""3""}]","{""seen_before"": false}",28
329,0,0,0,"[{""value"": ""5""}]","{""seen_before"": false}",29
330,1,1,0,"[{""value"": ""5""}]","{""seen_before"": false}",30
331,2,2,0,"[{""value"": ""1""}]","{""seen_before"": false}",31
332,3,3,0,"[{""value"": ""2""}]","{""seen_before"": false}",32
333,4,4,0,"[{""value"": ""3""}]","{""seen_before"": false}",33
334,5,5,0,"[{""value"": ""1""}]","{""seen_before"": false}",34
335,6,6,0,"[{""value"": ""0""}]","{""seen_before"": false}",35
336,0,0,0,"[{""value"": ""3""}]","{""seen_before"": false}",36
337,1,1,0,"[{""value"": ""2""}]","{""seen_before"": false}",37
338,2,2,0,"[{""value"": ""3""}]","{""seen_before"": false}",38
339,3,3,0,"[{""value"": ""5""}]","{""seen_before"": false}",39
340,4,4,0,"[{""value"": ""0""}]","{""seen_before"": false}",40
341,5,5,0,"[{""value"": ""1""}]","{""seen_before"": false}",41
342,6,6,0,"[{""value"": ""2""}]","{""seen_before"": false}",42
343,0,0,0,"[{""value"": ""3""}]","{""seen_before"": false}",43
344,1,1,0,"[{""value"": ""5""}]","{""seen_before"": false}",44
345,2,2,0,"[{""value"": ""0""}]","{""seen_before"": false}",45
346,3,3,0,"[{""value"": ""1""}]","{""seen_before"": false}",46
347,4,4,0,"[{""value"": ""3""}]","{""seen_before"": false}",47
348,5,5,0,"[{""value"": ""3""}]","{""seen_before"": false}",48
349,6,6,0,"[{""value"": ""5""}]","{""seen_before"": false}",49
350,0,0,0,"[{""value"": ""0""}]","{""seen_before"": false}",50
351,1,1,0,"[{""value"": ""1""}]","{""seen_before"": false}",51
352,2,2,0,"[{""value"": ""2""}]","{""seen_before"": false}",52
353,3,3,0,"[{""value"": ""3""}]","{""seen_before"": false}",53
354,4,4,0,"[{""value"": ""2""}]","{""seen_before"": false}",54
355,5,5,0,"[{""value"": ""0""}]","{""seen_before"": false}",55
356,6,6,0,"[{""value"": ""1""}]","{""seen_before"": false}",56
357,0,0,0,"[{""value"": ""2""}]","{""seen_before"": false}",57
358,1,1,0,"[{""value"": ""3""}]","{""seen_before"": false}",58
359,2,2,0,"[{""value"": ""1""}]","{""seen_before"": false}",59
360,3,3,0,"[{""value"": ""2""}]","{""seen_before"": false}",60
361,4,4,0,"[{""value"": ""1""}]","{""seen_before"": false}",61
362,5,5,0,"[{""value"": ""2""}]","{""seen_before"": false}",62
363,6,6,0,"[{""value"": ""3""}]","{""seen_before"": false}",63
364,0,0,0,"[{""value"": ""5""}]","{""seen_before"": false}",64
365,1,1,0,"[{""value"": ""3""}]","{""seen_before"": false}",65
366,2,2,0,"[{""value"": ""1""}]","{""seen_before"": false}",66
367,3,3,0,"[{""value"": ""2""}]","{""seen_before"": false}",67
368,4,4,0,"[{""value"": ""3""}]","{""seen_before"": false}",68
369,5,5,0,"[{""value"": ""5""}]","{""seen_before"": false}",69
370,6,6,0,"[{""value"": ""1""}]","{""seen_before"": false}",70
371,0,0,0,"[{""value"": ""0""}]","{""seen_before"": false}",71
372,1,1,0,"[{""value"": ""1""}]","{""seen_before"": false}",72
373,2,2,0,"[{""value"": ""3""}]","{""seen_before"": false}",73
374,3,3,0,"[{""value"": ""5""}]","{""seen_before"": false}",74
375,4,4,0,"[{""value"": ""0""}]","{""seen_before"": false}",75
376,5,5,0,"[{""value"": ""1""}]","{""seen_before"": false}",76
377,6,6,0,"[{""value"": ""1""}]","{""seen_before"": false}",77
378,0,0,0,"[{""value"": ""3""}]","{""seen_before"": false}",78
379,1,1,0,"[{""value"": ""5""}]","{""seen_before"": false}",79
380,2,2,0,"[{""value"": ""0""}]","{""seen_before"": false}",80
381,3,3,0,"[{""value"": ""0""}]","{""seen_before"": false}",81
382,4,4,0,"[{""value"": ""5""}]","{""seen_before"": false}",82
383,5,5,0,"[{""value"": ""3""}]","{""seen_before"": false}",83
384,6,6,0,"[{""value"": ""5""}]","{""seen_before"": false}",84
385,0,0,0,"[{""value"": ""0""}]","{""seen_before"": false}",85
386,1,1,0,"[{""value"": ""1""}]","{""seen_before"": false}",86
387,2,2,0,"[{""value"": ""2""}]","{""seen_before"": false}",87
388,3,3,0,"[{""value"": ""3""}]","{""seen_before"": false}",88
389,4,4,0,"[{""value"": ""5""}]","{""seen_before"": false}",89
390,5,5,0,"[{""value"": ""0""}]","{""seen_before"": false}",90
391,6,6,0,"[{""value"": ""1""}]","{""seen_before"": false}",91
392,0,0,0,"[{""value"": ""0""}]","{""seen_before"": false}",92
393,1,1,0,"[{""value"": ""2""}]","{""seen_before"": false}",93
394,2,2,0,"[{""value"": ""1""}]","{""seen_before"": false}",94
395,3,3,0,"[{""value"": ""0""}]","{""seen_before"": false}",95
396,4,4,0,"[{""value"": ""0""}]","{""seen_before"": false}",96
397,5,5,0,"[{""value"": ""2""}]","{""seen_before"": false}",97
